API10,API12,Abstract,ActiveCommonName,ActiveTickerName,AmendmentFiledDate,ApprovedDate,Block,BottomHoleLatitudeWGS84,BottomHoleLongitudeWGS84,ContactName,ContactPhone,CountyParish,CreatedDate,DIBasin,DICountryCode,DICountryName,DICountyParishName,DIPlay,DIStateProvinceCode,DIStateProvinceName,DISubPlay,DeletedDate,District,DrillType,ExpiredDate,Field,Formation,H2SArea,LeaseName,LeaseNumber,OFSRegion,OperatorAddress,OperatorAlias,OperatorCity,OperatorCity30mi,OperatorCity50mi,OperatorState,OperatorZip,OrigApprovedDate,PermitDepth,PermitDepthUOM,PermitID,PermitNumber,PermitStatus,PermitType,Range,ReportedOperator,Section,StateProvince,SubmittedDate,SurfaceLatitudeWGS84,SurfaceLongitudeWGS84,Survey,Township,TrueVerticalDepth,TrueVerticalDepthUOM,UpdatedDate,WGID,WellNumber,WellStatus,WellType
4232934970,,916,ENDEAVOR ENERGY RESOURCES,,,2017-03-09T00:00:00Z,A,31.8687684,-101.9364658,MARTINA WARREN,4322624179,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-03-09T00:00:00Z,"AZALEA,MOONLIGHT","ATOKA,BEND,STRAWN",FALSE,WILLIS '41',37215,PERMIAN BASIN,110 N MARIENFELD ST SUITE 200,ENDEAVOR ENERGY,MIDLAND,Midland,Midland,TX,79701,2017-03-09T00:00:00Z,11100,ft,1348358,823794,Expired,Recomplete,,ENDEAVOR ENERGY RESOURCES L.P.,41,TX,2017-02-27T00:00:00Z,31.8687684,-101.9364658,"GRAY, G G",,11100,ft,2020-08-10T07:39:23.707Z,18751541,2,ACTIVE,OIL
4232935097,,916,ENDEAVOR ENERGY RESOURCES,,,2017-04-19T00:00:00Z,A,31.8757571,-101.9390923,MARTINA WARREN,4322624179,MIDLAND,2017-04-25T19:12:08.26Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-04-19T00:00:00Z,"AZALEA,MOONLIGHT","ATOKA,STRAWN",,WILLIS '41',37215,PERMIAN BASIN,110 N MARIENFELD ST SUITE 200,ENDEAVOR ENERGY,MIDLAND,Midland,Midland,TX,79701,2017-04-19T00:00:00Z,11150,ft,1348354,823797,Expired,Recomplete,,ENDEAVOR ENERGY RESOURCES L.P.,41,TX,2017-02-27T00:00:00Z,31.8757571,-101.9390923,"GRAY, G G",,11150,ft,2020-08-10T07:39:23.707Z,17616877,4,ACTIVE,OIL
4232935037,,916,ENDEAVOR ENERGY RESOURCES,,,2017-03-09T00:00:00Z,A,31.8672675,-101.9405602,MARTINA WARREN,4322624179,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-03-09T00:00:00Z,"AZALEA,BETTY SUE","BEND,DEVONIAN,STRAWN",FALSE,WILLIS '41',37215,PERMIAN BASIN,110 N MARIENFELD ST SUITE 200,ENDEAVOR ENERGY,MIDLAND,Midland,Midland,TX,79701,2017-03-09T00:00:00Z,11700,ft,1348322,823796,Expired,Recomplete,,ENDEAVOR ENERGY RESOURCES L.P.,41,TX,2017-02-27T00:00:00Z,31.8672675,-101.9405602,"GRAY, G G",,11700,ft,2020-08-10T07:39:23.707Z,17616876,3,ACTIVE,OIL & GAS
4232941544,,1386,CALLON PETROLEUM,CPE,,2017-03-10T00:00:00Z,40 T1S,32.045742,-102.2096738,RYAN EMERY,2815895200,MIDLAND,2017-03-11T06:56:15.017Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-03-10T00:00:00Z,SPRABERRY,TREND AREA,FALSE,CASSELMAN 10,38905,PERMIAN BASIN,"2000 W SAM HOUSTON PKWY S
STE 2000",CALLON PETR,HOUSTON,Houston,Houston,TX,77042,2017-03-10T00:00:00Z,9400,ft,1348288,823741,Expired,NewDrill,,CALLON PETROLEUM OPERATING CO,10,TX,2017-02-24T00:00:00Z,32.0580028,-102.2149611,"T&P RR CO/AYCOCK, B M",,9132,ft,2020-08-10T07:39:23.707Z,18955670,16UL,ACTIVE,OIL & GAS
4232941557,,1386,CALLON PETROLEUM,CPE,,2017-03-10T00:00:00Z,40 T1S,32.0446146,-102.213971,RYAN EMERY,2815895200,MIDLAND,2017-03-11T06:56:15.017Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-03-10T00:00:00Z,SPRABERRY,TREND AREA,FALSE,CASSELMAN 10 PSA 2,49598,PERMIAN BASIN,"2000 W SAM HOUSTON PKWY S
STE 2000",CALLON PETR,HOUSTON,Houston,Houston,TX,77042,2017-03-10T00:00:00Z,9400,ft,1348286,823737,Expired,NewDrill,,CALLON PETROLEUM OPERATING CO,10,TX,2017-02-24T00:00:00Z,32.0580421,-102.2153561,"T&P RR CO/ AYCOCK, B M",,9269,ft,2020-08-10T07:39:23.707Z,18955671,11LL,ACTIVE,OIL & GAS
4232939965,,1014,MID-STATES OPERATING COMPANY,,,2017-03-09T00:00:00Z,,31.9519555,-101.9007639,VICKIE ORTIZ,4326845881,MIDLAND,2017-03-10T21:34:39.143Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-03-09T00:00:00Z,AZALEA,GRAYBURG,TRUE,TEXCAT,,PERMIAN BASIN,PO BOX 10747,MID-STATES OPERATING,MIDLAND,Midland,Midland,TX,79702,2017-02-24T00:00:00Z,6000,ft,1348285,823736,Expired,NewDrill,,MID-STATES OPERATING COMPANY,30,TX,2017-02-24T00:00:00Z,31.9519555,-101.9007639,"BALDRIDGE, W M",,6000,ft,2020-08-10T07:39:23.707Z,16213852,1,EXPIRED PERMIT,INJECTION
4232941556,,1386,CALLON PETROLEUM,CPE,,2017-03-10T00:00:00Z,40 T1S,32.0456152,-102.211411,RYAN EMERY,2815895200,MIDLAND,2017-03-11T06:56:15.017Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-03-10T00:00:00Z,SPRABERRY,TREND AREA,FALSE,CASSELMAN 10,38905,PERMIAN BASIN,"2000 W SAM HOUSTON PKWY S
STE 2000",CALLON PETR,HOUSTON,Houston,Houston,TX,77042,2017-03-10T00:00:00Z,9400,ft,1348280,823739,Expired,NewDrill,,CALLON PETROLEUM OPERATING CO,10,TX,2017-02-24T00:00:00Z,32.0582032,-102.2154061,"T&P RR CO/ AYCOCK, B M",,9270,ft,2020-08-10T07:39:23.707Z,18955687,12LL,ACTIVE,OIL & GAS
4232941537,,277,CONCHO RESOURCES,CXO,,2017-03-03T00:00:00Z,40 T3S,31.8458881,-102.1332406,MICHELLE LANGSTON,4326837443,MIDLAND,2017-03-06T00:36:29.21Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-03-03T00:00:00Z,PARKS,CONSOLIDATED,FALSE,PARKS FIELD UNIT 2,39630,PERMIAN BASIN,600 W ILLINOIS AVE,CONCHO OPERATING,MIDLAND,Midland,Midland,TX,79701,2017-03-03T00:00:00Z,11000,ft,1348249,823710,Expired,NewDrill,,COG OPERATING LLC,9,TX,2017-02-23T00:00:00Z,31.816612,-102.1243038,T&P RR CO,,9007,ft,2020-08-10T07:39:23.707Z,18954919,1805SH,ACTIVE,OIL & GAS
4232941536,,277,CONCHO RESOURCES,CXO,,2017-03-14T00:00:00Z,40 T3S,31.8455547,-102.1303373,MICHELLE LANGSTON,4326837443,MIDLAND,2017-03-15T08:07:25.647Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-03-14T00:00:00Z,PARKS,CONSOLIDATED,FALSE,ARCH BENGE C2,49995,PERMIAN BASIN,600 W ILLINOIS AVE,CONCHO OPERATING,MIDLAND,Midland,Midland,TX,79701,2017-03-14T00:00:00Z,11000,ft,1348234,823682,Expired,NewDrill,,COG OPERATING LLC,9,TX,2017-02-23T00:00:00Z,31.8166453,-102.1241635,T&P RR CO,,9096,ft,2020-08-10T07:39:23.707Z,18957436,2404LH,ACTIVE,OIL & GAS
4232941540,,277,CONCHO RESOURCES,CXO,,2017-03-08T00:00:00Z,40 T3S,31.846149,-102.1321436,MICHELLE LANGSTON,4326837443,MIDLAND,2017-03-09T08:51:08Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-03-08T00:00:00Z,PARKS,CONSOLIDATED,FALSE,ARCH BENGE C1,50016,PERMIAN BASIN,600 W ILLINOIS AVE,CONCHO OPERATING,MIDLAND,Midland,Midland,TX,79701,2017-03-08T00:00:00Z,11000,ft,1348206,823675,Expired,NewDrill,,COG OPERATING LLC,9,TX,2017-02-23T00:00:00Z,31.8166795,-102.1240243,T&P RR CO,,9643,ft,2020-08-10T07:39:23.707Z,18955302,2404BH,ACTIVE,OIL & GAS
4232938484,,1275,DE OPERATING LLC,,,2017-04-05T00:00:00Z,X,32.0552108,-102.1277878,ROCKY RILEY,8179283260,MIDLAND,2017-04-06T09:59:05.403Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,D,2019-04-05T00:00:00Z,"MIDLAND, WEST,MOONLIGHT,SPRABERRY","ATOKA,STRAWN,TREND AREA",FALSE,MOSS PARTNERSHIP 9,45011,PERMIAN BASIN,303 COLORADO SUITE 3000,DECO,AUSTIN,,San Antonio,TX,78701,2017-04-05T00:00:00Z,,,1348195,823641,Expired,Recomplete,,DE OPERATING LLC,9,TX,2017-02-22T00:00:00Z,32.0562454,-102.1243247,"HILLIARD, H P",,11535,ft,2020-08-10T07:39:23.707Z,18436220,1,ACTIVE,OIL & GAS
4232941526,,298,OVINTIV INC.,OVV,,2017-02-27T00:00:00Z,40 T4S,31.72979,-102.1029131,JESSICA GREGG,7208763926,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-27T00:00:00Z,SPRABERRY,TREND AREA,FALSE,WINDHAM 11A,49064,PERMIAN BASIN,370 17TH STREET STE 1700,ENCANA O&G,DENVER,Denver,Denver,CO,80202,2017-02-27T00:00:00Z,9200,ft,1348176,823616,Expired,NewDrill,,ENCANA OIL & GAS(USA) INC.,11,TX,2017-02-22T00:00:00Z,31.7145513,-102.0981639,T&P RR CO,,9064,ft,2020-08-10T07:39:23.707Z,18954346,1HF,ACTIVE,OIL & GAS
4232941528,,298,OVINTIV INC.,OVV,,2017-02-27T00:00:00Z,40 T4S,31.7307689,-102.1012632,JESSICA GREGG,7208763926,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-27T00:00:00Z,SPRABERRY,TREND AREA,FALSE,WINDHAM 11B,49065,PERMIAN BASIN,370 17TH STREET STE 1700,ENCANA O&G,DENVER,Denver,Denver,CO,80202,2017-02-27T00:00:00Z,9200,ft,1348168,823629,Expired,NewDrill,,ENCANA OIL & GAS(USA) INC.,11,TX,2017-02-22T00:00:00Z,31.7151041,-102.0982361,T&P RR CO,,9065,ft,2020-08-10T07:39:23.707Z,18954364,3HF,ACTIVE,OIL & GAS
4232941527,,298,OVINTIV INC.,OVV,,2017-02-27T00:00:00Z,40 T4S,31.7305209,-102.1022514,JESSICA GREGG,7208763926,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-27T00:00:00Z,SPRABERRY,TREND AREA,FALSE,WINDHAM 11A,49064,PERMIAN BASIN,370 17TH STREET STE 1700,ENCANA O&G,DENVER,Denver,Denver,CO,80202,2017-02-27T00:00:00Z,9200,ft,1348144,823623,Expired,NewDrill,,ENCANA OIL & GAS(USA) INC.,11,TX,2017-02-22T00:00:00Z,31.715068,-102.0983917,T&P RR CO,,8889,ft,2020-08-10T07:39:23.707Z,18954363,2HE,ACTIVE,OIL & GAS
4232941535,,218,CHEVRON,CVX,2017-12-20T00:00:00Z,2017-03-07T00:00:00Z,39 T4S,31.7745223,-101.9760472,BRENDA COLLINSWORTH,4326877341,MIDLAND,2017-12-21T20:02:23.563Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-03-07T00:00:00Z,SPRABERRY,TREND AREA,FALSE,MIDLAND AX FEE C,49313,PERMIAN BASIN,6301 DEAUVILLE BLVD,CHEVRON,MIDLAND,Midland,Midland,TX,79706,2017-03-07T00:00:00Z,11000,ft,1348134,823611,Expired,NewDrill,,CHEVRON U. S. A. INC.,1,TX,2017-02-22T00:00:00Z,31.7534789,-101.9730247,T&P RR CO,,9639,ft,2020-08-10T07:39:23.707Z,18955152,14HB,ACTIVE,OIL & GAS
4232941533,,218,CHEVRON,CVX,2017-12-20T00:00:00Z,2017-03-01T00:00:00Z,39 T4S,31.773836,-101.9788851,BRENDA COLLINSWORTH,4326877341,MIDLAND,2017-12-21T20:02:23.563Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-03-01T00:00:00Z,SPRABERRY,TREND AREA,FALSE,MIDLAND AX FEE B,49312,PERMIAN BASIN,6301 DEAUVILLE BLVD,CHEVRON,MIDLAND,Midland,Midland,TX,79706,2017-03-01T00:00:00Z,11000,ft,1348102,823581,Expired,NewDrill,,CHEVRON U. S. A. INC.,1,TX,2017-02-21T00:00:00Z,31.7534436,-101.97318,T&P RR CO,,9749,ft,2020-08-10T07:39:23.707Z,18954647,12HB,ACTIVE,OIL & GAS
4232941530,,218,CHEVRON,CVX,,2017-02-28T00:00:00Z,39 T4S,31.7734796,-101.981819,SCOTT HAYNES,4326877198,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-28T00:00:00Z,SPRABERRY,TREND AREA,FALSE,MIDLAND AX FEE A,49299,PERMIAN BASIN,6301 DEAUVILLE BLVD,CHEVRON,MIDLAND,Midland,Midland,TX,79706,2017-02-28T00:00:00Z,11000,ft,1348055,823533,Expired,NewDrill,,CHEVRON U. S. A. INC.,1,TX,2017-02-21T00:00:00Z,31.7534082,-101.9733353,T&P RR CO,,9648,ft,2020-08-10T07:39:23.707Z,18954493,10HB,INACTIVE,OIL & GAS
4232941529,,391,APACHE,APA,,2017-02-27T00:00:00Z,41 T4S,31.6919955,-102.1641987,MARGARET DRENNAN,4328181150,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-27T00:00:00Z,PEGASUS,CONSOLIDATED,FALSE,JUNE TIPPETT,18804,PERMIAN BASIN,2000 POST OAK BLVD NO 100,APACHE,HOUSTON,Houston,Houston,TX,77056,2017-02-27T00:00:00Z,12000,ft,1348012,823484,Expired,NewDrill,,APACHE CORPORATION,1,TX,2017-02-20T00:00:00Z,31.7073089,-102.1690485,T&P RR CO,,11448,ft,2020-08-10T07:39:23.707Z,18954347,95H,ACTIVE,OIL & GAS
4232941539,,1401,EXXON MOBIL,XOM,,2017-03-09T00:00:00Z,40 T4S,31.744188,-102.0775959,JESSICA BONILLA,4326206704,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-03-09T00:00:00Z,SPRABERRY,TREND AREA,FALSE,JOHN BRAUN A UNIT 2,47846,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-03-09T00:00:00Z,9644,ft,1347983,823474,Expired,NewDrill,,XTO ENERGY INC.,12,TX,2017-02-17T00:00:00Z,31.721378,-102.0701615,"T&P RR CO/VAN HUSS, B / FRANCES, A C",,9410,ft,2020-08-10T07:39:23.707Z,18955470,0117AH,ACTIVE,OIL & GAS
4232941524,,1124,"PERMIAN DEEP ROCK OIL CO., LLC",,,2017-02-27T00:00:00Z,38 T1S,32.0292725,-102.0492513,DEBBIE WHITING,4326826685,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-27T00:00:00Z,SPRABERRY,TREND AREA,FALSE,WAFFLE IRON,48846,PERMIAN BASIN,PO BOX 11405,PERMIAN DEEP ROCK OIL CO  ,MIDLAND,Midland,Midland,TX,79702,2017-02-27T00:00:00Z,9050,ft,1347880,823371,Expired,NewDrill,,"PERMIAN DEEP ROCK OIL CO., LLC",42,TX,2017-02-16T00:00:00Z,32.0101913,-102.0437142,"T&P RR CO / HOLLOWAY, B",,8859,ft,2020-08-10T07:39:23.707Z,18954376,H110LS,ACTIVE,OIL & GAS
4232941525,,1124,"PERMIAN DEEP ROCK OIL CO., LLC",,,2017-02-27T00:00:00Z,38 T1S,32.0293292,-102.0493932,DEBBIE WHITING,4326826685,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-27T00:00:00Z,SPRABERRY,TREND AREA,FALSE,WAFFLE IRON,48846,PERMIAN BASIN,PO BOX 11405,PERMIAN DEEP ROCK OIL CO  ,MIDLAND,Midland,Midland,TX,79702,2017-02-27T00:00:00Z,9800,ft,1347870,823378,Expired,NewDrill,,"PERMIAN DEEP ROCK OIL CO., LLC",42,TX,2017-02-16T00:00:00Z,32.0102339,-102.0436313,"T&P RR CO / HOLLOWAY, B",,9639,ft,2020-08-10T07:39:23.707Z,18954362,H110WB,ACTIVE,OIL & GAS
4232941507,,820,CROWNQUEST OPERATING,,,2017-02-14T00:00:00Z,38,31.9287644,-101.9245768,ANN RITCHIE,4326846381,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-02-14T00:00:00Z,"DEWEY LAKE,FRYSAK FARMS,PETTY 48,ROSE PETAL","ATOKA,DEVONIAN,LOWER MISS.,TREND AREA,UPPER STRAWN",FALSE,NORTH BROOKS 30,48926,PERMIAN BASIN,PO BOX 53310,CROWNQUEST OPERATING,MIDLAND,Midland,Midland,TX,79710,2017-02-14T00:00:00Z,12000,ft,1347785,823282,Expired,NewDrill,,"CROWNQUEST OPERATING, LLC",30,TX,2017-02-14T00:00:00Z,31.9287644,-101.9245768,T & P RR CO.,,12000,ft,2020-08-10T07:39:23.707Z,18953285,2R,ACTIVE,OIL & GAS
4232941523,,1054,DE OPERATING LLC,,,2017-02-22T00:00:00Z,38 T2S,31.927967,-101.973173,ROCKY RILEY,817-928-3260,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-02-22T00:00:00Z,"BETTY SUE,CEDAR FLATS,PAUL PAGE,PETTY 48,SPRABERRY","ATOKA,MISS.,STRAWN,TREND AREA) R 40 EXC,UPPER STRAWN",FALSE,SYNATSCHK,48740,PERMIAN BASIN,303 COLORADO SUITE 3000,DECO,AUSTIN,,San Antonio,TX,78701,2017-02-22T00:00:00Z,12000,ft,1347767,823278,Expired,NewDrill,,DE OPERATING LLC,22,TX,2017-02-14T00:00:00Z,31.927967,-101.973173,"T&P RR CO/TULLOUS, MRS S B",,12000,ft,2020-08-10T07:39:23.707Z,18953224,3,ACTIVE,OIL
4232941510,,389,PARSLEY ENERGY,PE,2017-05-03T00:00:00Z,2017-02-15T00:00:00Z,39 T5S,31.6321922,-101.9415025,MONNA COLEMAN,7377042339,MIDLAND,2017-05-04T19:12:14.797Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-15T00:00:00Z,SPRABERRY,TREND AREA,FALSE,HARPER '1-12',49482,PERMIAN BASIN,303 COLORADO ST,PARSLEY ENERGY,AUSTIN,,San Antonio,TX,78701,2017-02-15T00:00:00Z,9200,ft,1347727,823236,Expired,NewDrill,,"PARSLEY ENERGY OPERATIONS, LLC",1,TX,2017-02-14T00:00:00Z,31.6521654,-101.9495431,T&P RR CO,,8684,ft,2020-08-10T07:39:23.707Z,18953356,2805H,ACTIVE,OIL & GAS
4232941519,,1401,EXXON MOBIL,XOM,,2017-02-22T00:00:00Z,40 T4S,31.7448591,-102.0748193,JESSICA BONILLA,432-620-6704,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-22T00:00:00Z,SPRABERRY,TREND AREA,FALSE,JOHN BRAUN A UNIT 2,47846,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-02-22T00:00:00Z,9634,ft,1347722,823217,Expired,NewDrill,,XTO ENERGY INC.,12,TX,2017-02-13T00:00:00Z,31.72126,-102.06669,"T&P RR CO/VAN HUSS, B / FRANCES, A C",,9423,ft,2020-08-10T07:39:23.707Z,18953143,0118AH,ACTIVE,OIL & GAS
4232941522,,1401,EXXON MOBIL,XOM,2017-03-30T00:00:00Z,2017-02-22T00:00:00Z,40 T4S,31.7436699,-102.0797806,JESSICA BONILLA,4326206704,MIDLAND,2017-03-31T20:50:58.107Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-22T00:00:00Z,SPRABERRY,TREND AREA,FALSE,JOHN BRAUN A UNIT 2,47846,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-02-22T00:00:00Z,9154,ft,1347720,823232,Expired,NewDrill,,XTO ENERGY INC.,12,TX,2017-02-13T00:00:00Z,31.72181,-102.07253,"T&P RR CO/VAN HUSS, B / FRANCES, A C",,8908,ft,2020-08-10T07:39:23.707Z,18953146,0145SH,ACTIVE,OIL & GAS
4232941521,,1401,EXXON MOBIL,XOM,,2017-02-22T00:00:00Z,40 T4S,31.7434932,-102.0804913,JESSICA BONILLA,,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-22T00:00:00Z,SPRABERRY,TREND AREA,FALSE,JOHN BRAUN A UNIT 2,47846,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-02-22T00:00:00Z,9640,ft,1347719,823231,Expired,NewDrill,,XTO ENERGY INC.,12,TX,2017-02-13T00:00:00Z,31.72178,-102.07262,"T&P RR CO/VAN HUSS, B / FRANCES, A C",,9444,ft,2020-08-10T07:39:23.707Z,18953145,0115AH,ACTIVE,OIL & GAS
4232941509,,389,PARSLEY ENERGY,PE,2018-02-15T00:00:00Z,2017-02-15T00:00:00Z,39 T5S,31.6316856,-101.9436539,DORINA BRANCH,5126008821,MIDLAND,2018-02-16T20:57:24.067Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-15T00:00:00Z,SPRABERRY,TREND AREA,FALSE,HARPER 1-12,49339,PERMIAN BASIN,303 COLORADO ST,PARSLEY ENERGY,AUSTIN,,San Antonio,TX,78701,2017-02-15T00:00:00Z,9200,ft,1347708,823197,Expired,NewDrill,,"PARSLEY ENERGY OPERATIONS, LLC",1,TX,2017-02-13T00:00:00Z,31.6522459,-101.9495681,T&P RR CO,,8714,ft,2020-08-10T07:39:23.707Z,18953357,2803H,ACTIVE,OIL & GAS
4232941520,,1401,EXXON MOBIL,XOM,2017-03-30T00:00:00Z,2017-02-22T00:00:00Z,40 T4S,31.7434149,-102.0808519,JESSICA BONILLA,4326206704,MIDLAND,2017-03-31T20:50:58.107Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-22T00:00:00Z,SPRABERRY,TREND AREA,FALSE,JOHN BRAUN A UNIT 2,47846,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-02-22T00:00:00Z,9154,ft,1347705,823220,Expired,NewDrill,,XTO ENERGY INC.,12,TX,2017-02-13T00:00:00Z,31.72175,-102.07271,"T&P RR CO/VAN HUSS, B / FRANCES, A C",,8717,ft,2020-08-10T07:39:23.707Z,18953144,0125SH,ACTIVE,OIL & GAS
4232941517,,1396,CONCHO RESOURCES,CXO,,2017-02-22T00:00:00Z,40 T4S,31.6866842,-102.1266686,MICHELLE LANGSTON,432-683-7443,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-22T00:00:00Z,PEGASUS,CONSOLIDATED,FALSE,PEGASUS FIELD UNIT 3,17154,PERMIAN BASIN,600 W ILLINOIS AVE,CONCHO OPERATING,MIDLAND,Midland,Midland,TX,79701,2017-02-22T00:00:00Z,11000,ft,1347656,823181,Expired,NewDrill,,COG OPERATING LLC,32,TX,2017-02-13T00:00:00Z,31.6572752,-102.1171673,"T&P RR CO/BLEIKER, J",,9391,ft,2020-08-10T07:39:23.707Z,18953197,1008BH,ACTIVE,OIL & GAS
4232941516,,1396,CONCHO RESOURCES,CXO,,2017-02-21T00:00:00Z,40 T4S,31.6866992,-102.1265969,MICHELLE LANGSTON,4326837443,MIDLAND,2018-02-28T20:52:41.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-21T00:00:00Z,PEGASUS,CONSOLIDATED,FALSE,PEGASUS FIELD UNIT 3,17154,PERMIAN BASIN,600 W ILLINOIS AVE,CONCHO OPERATING,MIDLAND,Midland,Midland,TX,79701,2017-02-21T00:00:00Z,11000,ft,1347644,823157,Expired,NewDrill,,COG OPERATING LLC,32,TX,2017-02-10T00:00:00Z,31.6573085,-102.1170284,"T&P RR CO/BLEIKER, J",,8752,ft,2020-08-10T07:39:23.707Z,18953196,1008LH,ACTIVE,OIL & GAS
4232941518,,674,HENRY RESOURCES LLC,,,2017-02-23T00:00:00Z,40 T2S,31.9239597,-102.2090938,KEISHA STARK,4326943000,MIDLAND,2017-02-25T02:14:05.873Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-02-23T00:00:00Z,PARKS,CONSOLIDATED,FALSE,DENISE,45874,PERMIAN BASIN,3525 ANDREWS HIGHWAY,HENRY RESOURCES,MIDLAND,Midland,Midland,TX,79703,2017-02-23T00:00:00Z,12500,ft,1347641,823160,Expired,NewDrill,,HENRY RESOURCES LLC,20,TX,2017-02-10T00:00:00Z,31.8963541,-102.2026124,STATE OF TEXAS,,9244,ft,2020-08-10T07:39:23.707Z,18953102,2024LB,ACTIVE,OIL & GAS
